"Time (s)","Acceleration x (m/s^2)","Acceleration y (m/s^2)","Acceleration z (m/s^2)","Absolute acceleration (m/s^2)"
5.449315531E1,-1.211366415E0,-9.320343018E0,-4.053142548E0,1.023543683E1
5.449562927E1,-1.436590910E0,-8.930013657E0,-4.146462440E0,9.949979303E0
5.449810318E1,-1.726122379E0,-8.585148811E0,-3.971786499E0,9.615579368E0
5.450057719E1,-2.087737799E0,-8.336295128E0,-3.576671600E0,9.308332037E0
5.450305104E1,-2.499303341E0,-8.137690544E0,-2.935096025E0,9.004627325E0
5.450552510E1,-2.925524712E0,-7.900502205E0,-2.094916344E0,8.681319278E0
5.450799922E1,-3.275176048E0,-7.677969456E0,-1.232901812E0,8.437893101E0
5.451047349E1,-3.636492252E0,-7.467102051E0,-4.836492836E-1,8.319591671E0
5.451294823E1,-4.024428368E0,-7.244569778E0,2.249253243E-1,8.290380351E0
5.451542276E1,-4.412364960E0,-7.034001350E0,9.194421172E-1,8.354131513E0
5.451789718E1,-4.742574692E0,-6.813562393E0,1.589731574E0,8.452448975E0
5.452037182E1,-4.979763031E0,-6.595815659E0,2.166700840E0,8.543852561E0
5.452284614E1,-5.321936607E0,-6.408876419E0,2.659921408E0,8.744820644E0
5.452532036E1,-5.805585861E0,-6.260521412E0,3.098107100E0,9.082798200E0
5.452779432E1,-6.332305908E0,-6.133701801E0,3.425923824E0,9.458189571E0
5.453026797E1,-6.801598549E0,-5.990132332E0,3.559921980E0,9.737375040E0
5.453274140E1,-7.206284523E0,-5.834300041E0,3.538386583E0,9.924201389E0
5.453521521E1,-7.594220638E0,-5.671587944E0,3.483351469E0,1.009815995E1
5.453768916E1,-7.950751305E0,-5.528018475E0,3.318246841E0,1.023641523E1
5.454016286E1,-8.204689980E0,-5.360520840E0,3.244069338E0,1.032357047E1
5.454263666E1,-8.522934914E0,-5.242973328E0,3.155534744E0,1.049221561E1
5.454511036E1,-8.798408508E0,-5.120939732E0,3.009273529E0,1.061563673E1
5.454758427E1,-8.903693199E0,-4.977370262E0,2.927917719E0,1.061238284E1
5.455005838E1,-8.925228119E0,-4.814658165E0,2.803490877E0,1.052141584E1
5.455253234E1,-8.877371788E0,-4.670789719E0,2.638386011E0,1.037232313E1
5.455500682E1,-8.700303078E0,-4.515256405E0,2.511267424E0,1.011875872E1
5.455748099E1,-8.458329201E0,-4.371686935E0,2.346162558E0,9.806092916E0
5.455995484E1,-8.106285095E0,-4.264009953E0,2.078166485E0,9.392146446E0
5.456242885E1,-7.642077446E0,-4.170390606E0,1.843370795E0,8.898961815E0
5.456490276E1,-6.966702938E0,-4.098606110E0,1.620838284E0,8.243824271E0
5.456737672E1,-6.009274960E0,-3.995714664E0,1.345364571E0,7.340785179E0
5.456985062E1,-5.034798145E0,-3.900001764E0,1.046261668E0,6.453980911E0
5.457232479E1,-4.184747696E0,-3.873680830E0,7.779664397E-1,5.755236592E0
5.457479916E1,-3.516851187E0,-3.926322937E0,5.721837282E-1,5.302041899E0
5.457727328E1,-3.045166016E0,-4.067499161E0,3.448655605E-1,5.092790761E0
5.457974750E1,-2.753241539E0,-4.259224415E0,1.722832322E-1,5.074545605E0
5.458222203E1,-2.576172590E0,-4.457828522E0,9.092725813E-2,5.149482315E0
5.458469620E1,-2.444268227E0,-4.677968502E0,9.332008660E-2,5.278877258E0
5.458717026E1,-2.329412937E0,-4.905585289E0,1.363908947E-1,5.432267863E0
5.458964453E1,-2.257628202E0,-5.118546963E0,1.339980662E-1,5.595923837E0
5.459211859E1,-2.209771633E0,-5.312365532E0,1.052841991E-1,5.754598420E0
5.459459239E1,-2.140379906E0,-5.492125988E0,6.939185411E-2,5.894869739E0
5.459706635E1,-2.059023857E0,-5.618945599E0,4.546362907E-2,5.984496288E0
5.459954036E1,-1.919941068E0,-5.690730572E0,6.221338734E-2,6.006201682E0
5.460201416E1,-1.759621978E0,-5.736194134E0,8.135596663E-2,6.000567593E0
5.460448838E1,-1.577767372E0,-5.767300606E0,6.221338734E-2,5.979546527E0
5.460696286E1,-1.374078393E0,-5.752943993E0,2.871387079E-2,5.914835627E0
5.460943672E1,-1.130010486E0,-5.707480431E0,-1.914258115E-2,5.818300697E0
5.461191062E1,-8.931210637E-1,-5.618945599E0,-8.135596663E-2,5.690064470E0
5.461438479E1,-6.248258352E-1,-5.496912003E0,-1.244267747E-1,5.533708604E0
5.461685844E1,-3.496512175E-1,-5.350949764E0,-2.009970993E-1,5.366127019E0
5.461933203E1,-7.896314561E-2,-5.195116997E0,-2.344966233E-1,5.201006100E0
5.462180573E1,2.249253243E-1,-5.022833824E0,-2.225325108E-1,5.032789658E0
5.462427927E1,5.219344497E-1,-4.788337231E0,-2.033899277E-1,4.820991233E0
5.462675328E1,7.971090674E-1,-4.577469826E0,-2.297109663E-1,4.652029664E0
5.462922745E1,1.067797065E0,-4.366901398E0,-2.464607358E-1,4.502306218E0
5.463170161E1,1.335793257E0,-4.156033993E0,-2.512463629E-1,4.372652160E0
5.463417609E1,1.565803289E0,-3.950251102E0,-2.727817893E-1,4.258008175E0
5.463665031E1,1.805085540E0,-3.770789385E0,-3.161516786E-1,4.192509782E0
5.463912463E1,2.020738840E0,-3.557528973E0,-3.329014480E-1,4.104902097E0
5.464159911E1,2.231307030E0,-3.325425386E0,-3.448655605E-1,4.019467293E0
5.464407333E1,2.408375978E0,-3.107678413E0,-3.400799036E-1,3.946339356E0
5.464654760E1,2.561815739E0,-2.887239695E0,-3.640081584E-1,3.877054923E0
5.464902172E1,2.738884687E0,-2.712563515E0,-4.118646085E-1,3.876741236E0
5.465149562E1,2.863311291E0,-2.578565598E0,-4.573282301E-1,3.880296535E0
5.465396958E1,3.006880760E0,-2.405983210E0,-4.956133962E-1,3.882746418E0
5.465644318E1,3.167499065E0,-2.236092806E0,-5.219344497E-1,3.912234264E0
5.465891682E1,3.334996462E0,-2.049452543E0,-5.195416212E-1,3.948718859E0
5.466139078E1,3.495315790E0,-1.862513304E0,-4.908277392E-1,3.990877115E0
5.466386495E1,3.631706476E0,-1.716551185E0,-4.549354017E-1,4.042623668E0
5.466633896E1,3.792324781E0,-1.577767372E0,-3.903291821E-1,4.125946437E0
5.466881276E1,3.926322937E0,-1.417448282E0,-2.751746178E-1,4.183406807E0
5.467128666E1,4.074677944E0,-1.240080357E0,-1.603191197E-1,4.262217951E0
5.467376057E1,4.170390606E0,-1.077368379E0,-4.307080805E-2,4.307520809E0
5.467623489E1,4.264009953E0,-9.194421172E-1,9.092725813E-2,4.362960285E0
5.467870963E1,4.326223373E0,-7.755736113E-1,2.368894368E-1,4.401572413E0
5.468118401E1,4.417150497E0,-6.248258352E-1,4.310071766E-1,4.481896142E0
5.468365849E1,4.481756687E0,-5.099703074E-1,6.176473498E-1,4.552768495E0
5.468613323E1,4.515256405E0,-3.687937856E-1,8.282157183E-1,4.605376264E0
5.468860750E1,4.453042984E0,-2.560320199E-1,1.055832982E0,4.583658746E0
5.469108166E1,4.280759811E0,-1.698904037E-1,1.283151150E0,4.472163256E0
5.469355630E1,4.074677944E0,-1.244267747E-1,1.522732496E0,4.351688940E0
5.469603094E1,3.835395575E0,-6.699903309E-2,1.762014747E0,4.221308334E0
5.469850562E1,3.507279873E0,-8.614161611E-2,2.042274237E0,4.059472446E0
5.470098036E1,3.138785124E0,-1.411765367E-1,2.360519648E0,3.929879880E0
5.470345495E1,2.741277456E0,-2.249253243E-1,2.659921408E0,3.826274348E0
5.470592958E1,2.312663078E0,-3.424727321E-1,2.963809967E0,3.774899682E0
5.470840411E1,1.915155411E0,-4.860421121E-1,3.318246841E0,3.861970907E0
5.471087828E1,1.515554070E0,-6.152545214E-1,3.763610840E0,4.103682349E0
5.471335208E1,1.072582722E0,-7.947162390E-1,4.208974838E0,4.415594726E0
5.471582583E1,6.080760360E-1,-1.017547846E0,4.654039860E0,4.802629186E0
5.471830005E1,9.332008660E-2,-1.256830096E0,5.147260666E0,5.299304001E0
5.472077474E1,-4.764707983E-1,-1.539482236E0,5.673980713E0,5.898396995E0
5.472324911E1,-1.208973646E0,-1.833799481E0,6.181558132E0,6.560190451E0
5.472572318E1,-1.970489502E0,-2.121237278E0,6.782455921E0,7.374563363E0
5.472819698E1,-2.691028118E0,-2.410768747E0,7.502994537E0,8.327566590E0
5.473067088E1,-3.504886866E0,-2.683849812E0,8.211868286E0,9.323200228E0
5.473314479E1,-4.424329281E0,-3.028416157E0,8.951549530E0,1.043437746E1
5.473561870E1,-5.487340450E0,-3.416352510E0,9.605089188E0,1.157756917E1
5.473809307E1,-6.689135551E0,-3.818645954E0,1.030409241E1,1.286471576E1
5.474056739E1,-7.934001446E0,-4.278367043E0,1.110389328E1,1.430207151E1
5.474304182E1,-9.152546883E0,-4.761716843E0,1.197757244E1,1.580839344E1
5.474551604E1,-1.058435154E1,-5.343770981E0,1.279412365E1,1.744345109E1
5.474799026E1,-1.214776230E1,-6.078666687E0,1.362473202E1,1.923932535E1
5.475046489E1,-1.393609810E1,-7.007380962E0,1.439103317E1,2.122310189E1
5.475293901E1,-1.578664780E1,-7.967501163E0,1.503739452E1,2.321255172E1
5.475541281E1,-1.788395691E1,-9.032905579E0,1.524557018E1,2.517651104E1
5.475788661E1,-1.992862320E1,-1.015095139E1,1.505414486E1,2.695958297E1
5.476036057E1,-2.167388916E1,-1.125464153E1,1.441496181E1,2.835869446E1
5.476283495E1,-2.313171577E1,-1.230090332E1,1.333759308E1,2.939863749E1
5.476530937E1,-2.411337090E1,-1.330887985E1,1.186032486E1,2.998746813E1
5.476778375E1,-2.478366089E1,-1.426152229E1,9.916455269E0,3.026478069E1
5.477025786E1,-2.543480682E1,-1.527906990E1,7.902894974E0,3.070562040E1
5.477273218E1,-2.604049110E1,-1.624876213E1,5.975775242E0,3.127042273E1
5.477520693E1,-2.612932396E1,-1.692144394E1,4.541577339E0,3.145954164E1
5.477768182E1,-2.574378014E1,-1.728784370E1,3.804288864E0,3.124234897E1
5.478015672E1,-2.498256302E1,-1.741227150E1,3.638885021E0,3.066850401E1
5.478263146E1,-2.385973167E1,-1.726391602E1,4.127319813E0,2.973826425E1
5.478510609E1,-2.252363968E1,-1.697169304E1,5.053940296E0,2.865126562E1
5.478758036E1,-2.091715813E1,-1.653590012E1,6.248557091E0,2.738627325E1
5.479005458E1,-1.916471481E1,-1.599990749E1,7.467102051E0,2.605841413E1
5.479252880E1,-1.736441422E1,-1.539153290E1,8.443971634E0,2.469256615E1
5.479500271E1,-1.568375587E1,-1.472363567E1,8.872586250E0,2.326990401E1
5.479747666E1,-1.412273788E1,-1.395763397E1,8.803194046E0,2.172011733E1
5.479995083E1,-1.260479164E1,-1.313151169E1,8.503792763E0,2.009059140E1
5.480242489E1,-1.103689480E1,-1.214776230E1,8.161619186E0,1.833011739E1
5.480489890E1,-9.485447884E0,-1.112542915E1,7.845467091E0,1.659217434E1
5.480737312E1,-8.034500122E0,-1.008873844E1,7.795217991E0,1.506987920E1
5.480984755E1,-6.792026997E0,-9.102297783E0,8.020143509E0,1.390345847E1
5.481232208E1,-5.736194134E0,-8.180761337E0,8.379365921E0,1.304003652E1
5.481479661E1,-4.826622486E0,-7.318747044E0,8.752944946E0,1.238847804E1
5.481727120E1,-4.014857292E0,-6.512066841E0,9.138189316E0,1.191774297E1
5.481974599E1,-3.239283562E0,-5.779264927E0,9.538089752E0,1.161326901E1
5.482222083E1,-2.494517565E0,-5.118546963E0,9.827920914E0,1.135826441E1
5.482469594E1,-1.764407635E0,-4.599005222E0,9.933204651E0,1.108749467E1
5.482717104E1,-1.060618639E0,-4.191926003E0,9.863813400E0,1.076995684E1
5.482964573E1,-3.544368446E-1,-3.904787540E0,9.652945518E0,1.041884583E1
5.483212021E1,3.592225015E-1,-3.775574923E0,9.270093918E0,1.001591973E1
5.483459448E1,1.098903775E0,-3.770789385E0,8.712266922E0,9.556674998E0
5.483706859E1,1.862513304E0,-3.897608995E0,8.091927528E0,9.172764186E0
5.483954265E1,2.540280342E0,-4.122534275E0,7.404888630E0,8.847637464E0
5.484201677E1,3.153141975E0,-4.467400074E0,6.715456963E0,8.660099881E0
5.484449078E1,3.646063566E0,-4.879264355E0,6.100202084E0,8.620525833E0
5.484696437E1,4.005286217E0,-5.326722145E0,5.738586903E0,8.794752193E0
5.484943797E1,4.254438877E0,-5.791228771E0,5.664409637E0,9.150088381E0
5.485191192E1,4.335794449E0,-6.272485256E0,5.453841209E0,9.374836997E0
5.485438594E1,4.237689018E0,-6.741777897E0,4.843372345E0,9.320291471E0
5.485686021E1,4.086641788E0,-7.124928474E0,3.694219112E0,9.006247927E0
5.485933453E1,3.864109516E0,-7.380960464E0,2.056631088E0,8.581354856E0
5.486180844E1,3.622135162E0,-7.553243637E0,2.368894368E-1,8.380183123E0
5.486428255E1,3.459423304E0,-7.654041290E0,-1.618445396E0,8.554023800E0
5.486675687E1,3.363710403E0,-7.704290867E0,-3.169891834E0,8.984367517E0
5.486923120E1,3.315854073E0,-7.800003529E0,-4.002892971E0,9.373264928E0
5.487170557E1,3.461816072E0,-8.022536278E0,-3.854538202E0,9.550011707E0
5.487417963E1,3.785146236E0,-8.510971069E0,-2.468196630E0,9.636179491E0
5.487665354E1,4.311866283E0,-9.341878891E0,5.075774789E-1,1.030148178E1
5.487912739E1,4.991727352E0,-1.057717323E1,5.645267010E0,1.298703104E1
5.488160146E1,5.144867897E0,-1.243250847E1,1.253779221E1,1.839111649E1
5.488407562E1,3.847359657E0,-1.482413483E1,1.885604095E1,2.429212692E1
5.488654974E1,9.792626500E-1,-1.732373619E1,2.129791641E1,2.747129474E1
5.488902380E1,-2.264806747E0,-1.934178352E1,1.944018936E1,2.751644784E1
5.489149781E1,-4.826622486E0,-2.060609055E1,1.518335724E1,2.604691132E1
5.489397213E1,-6.162415504E0,-2.112084770E1,1.014855862E1,2.422929662E1
5.489644625E1,-6.428019047E0,-2.117827415E1,5.087440014E0,2.270948636E1
5.489892031E1,-5.944668770E0,-2.088365936E1,6.032904387E-1,2.172165451E1
5.490139443E1,-4.994120121E0,-2.032822418E1,-2.813062191E0,2.112087245E1
5.490386859E1,-3.687040567E0,-1.957897186E1,-5.010869503E0,2.054359317E1
5.490634281E1,-2.188236237E0,-1.857099533E1,-6.040381432E0,1.965086393E1
5.490881698E1,-7.827520967E-1,-1.726391602E1,-6.315556049E0,1.839950394E1
5.491129114E1,2.751746178E-1,-1.573639774E1,-6.250949860E0,1.693470724E1
5.491376536E1,9.505487680E-1,-1.410359573E1,-6.148058891E0,1.541471971E1
5.491623984E1,1.244866014E0,-1.247557926E1,-6.157629967E0,1.396804124E1
5.491871427E1,1.173081279E0,-1.093848991E1,-6.167201042E0,1.261194077E1
5.492118849E1,8.114659786E-1,-9.629017830E0,-6.014060497E0,1.138180061E1
5.492366271E1,2.703889608E-1,-8.527720451E0,-5.583053589E0,1.019635296E1
5.492613718E1,-3.257229924E-1,-7.610970497E0,-5.022833824E0,9.124791888E0
5.492861198E1,-8.859425783E-1,-6.868597507E0,-4.438685894E0,8.225840895E0
5.493108656E1,-1.386042476E0,-6.298806667E0,-3.842574120E0,7.507426659E0
5.493356130E1,-1.757229090E0,-5.841478348E0,-3.282354355E0,6.927089827E0
5.493603620E1,-2.066202402E0,-5.511268616E0,-2.853740215E0,6.541185469E0
5.493851068E1,-2.338984251E0,-5.278865814E0,-2.576172590E0,6.322494510E0
5.494098515E1,-2.487339020E0,-5.116153717E0,-2.475374937E0,6.203979798E0
5.494345968E1,-2.638386011E0,-4.982155800E0,-2.453839540E0,6.148518980E0
5.494593406E1,-2.734098911E0,-4.900799751E0,-2.408375978E0,6.106833051E0
5.494840859E1,-2.769991398E0,-4.812265396E0,-2.312663078E0,6.014911562E0
5.495088286E1,-2.777169704E0,-4.725824833E0,-2.171486616E0,5.895883822E0
5.495335718E1,-2.750848770E0,-4.670789719E0,-1.946262121E0,5.759460200E0
5.495583146E1,-2.700599432E0,-4.596612453E0,-1.635195136E0,5.576373954E0
5.495830588E1,-2.674278498E0,-4.498506546E0,-1.256830096E0,5.382188079E0
5.496078057E1,-2.652743101E0,-4.376472473E0,-8.353942037E-1,5.185406517E0
5.496325489E1,-2.674278498E0,-4.319045067E0,-3.879363835E-1,5.094743410E0
5.496572922E1,-2.805883646E0,-4.388436794E0,6.221338734E-2,5.209148782E0
5.496820338E1,-3.059522867E0,-4.567898273E0,4.645066857E-1,5.517439739E0
5.497067760E1,-3.468994617E0,-4.845765114E0,7.372884750E-1,6.004911114E0
5.497315198E1,-3.986143351E0,-5.295615673E0,8.282157183E-1,6.679732438E0
5.497562625E1,-4.493721008E0,-5.942276001E0,6.774678826E-1,7.480851242E0
5.497810057E1,-4.929513931E0,-6.677171707E0,2.321037948E-1,8.302927302E0
5.498057479E1,-5.329114914E0,-7.500601768E0,-5.123631358E-1,9.215259554E0
5.498304916E1,-5.626124382E0,-8.367402077E0,-1.407876968E0,1.018080599E1
5.498552333E1,-5.817550182E0,-9.219545364E0,-2.355733871E0,1.115317842E1
5.498799750E1,-5.987739563E0,-1.005523872E1,-3.162713289E0,1.212285471E1
5.499047156E1,-6.152844429E0,-1.091216850E1,-3.876073599E0,1.311323235E1
5.499294583E1,-6.277271271E0,-1.168086243E1,-4.424329281E0,1.397931941E1
5.499542031E1,-6.404090881E0,-1.242533016E1,-4.711467743E0,1.475124191E1
5.499789458E1,-6.643671989E0,-1.319880962E1,-4.793122768E0,1.553450929E1
5.500036875E1,-6.935596466E0,-1.390020561E1,-4.747360229E0,1.624363394E1
5.500284281E1,-7.230212688E0,-1.451067448E1,-4.476971149E0,1.681900473E1
5.500531703E1,-7.567600727E0,-1.500868130E1,-4.024428368E0,1.728366624E1
5.500779109E1,-7.876574039E0,-1.542742443E1,-3.390031576E0,1.765044354E1
5.501026515E1,-8.171190262E0,-1.568854141E1,-2.597707987E0,1.787866798E1
5.501273906E1,-8.491828918E0,-1.585843182E1,-1.723729610E0,1.807131046E1
5.501521271E1,-8.774480820E0,-1.586082458E1,-7.947162390E-1,1.814356206E1
5.501768614E1,-9.071190834E0,-1.574596977E1,1.435693651E-1,1.817258043E1
5.502015953E1,-9.411270142E0,-1.554736519E1,1.101296663E0,1.820729042E1
5.502263302E1,-9.674481392E0,-1.524317741E1,2.030309916E0,1.816788943E1
5.502510661E1,-9.856635094E0,-1.486242008E1,2.746062994E0,1.804399202E1
5.502758073E1,-9.926026344E0,-1.441735458E1,3.210569859E0,1.779589478E1
5.503005495E1,-9.904491425E0,-1.392174149E1,3.361317635E0,1.741299206E1
5.503252927E1,-9.818050385E0,-1.336391449E1,3.227319479E0,1.689390171E1
5.503500344E1,-9.652945518E0,-1.274148178E1,2.894418001E0,1.624507220E1
5.503747745E1,-9.375378609E0,-1.215254784E1,2.439482689E0,1.554133903E1
5.503995161E1,-9.042476654E0,-1.156600761E1,1.917548299E0,1.480594163E1
5.504242583E1,-8.721838951E0,-1.100100231E1,1.321436286E0,1.410101842E1
5.504490015E1,-8.405686378E0,-1.046471119E1,7.396813035E-1,1.344294879E1
5.504737463E1,-8.079963684E0,-9.976275444E0,2.922234535E-1,1.284123356E1
5.504984890E1,-7.744968891E0,-9.456734657E0,-3.110669367E-2,1.222355681E1
5.505232286E1,-7.388139248E0,-8.992227554E0,-2.273181528E-1,1.164029344E1
5.505479698E1,-6.966702938E0,-8.580363274E0,-2.009970993E-1,1.105431968E1
5.505727125E1,-6.600601196E0,-8.242975235E0,2.392822644E-3,1.056004652E1
5.505974531E1,-6.179165363E0,-7.926823139E0,3.616153300E-1,1.005720514E1
5.506221937E1,-5.815157413E0,-7.735397339E0,7.923234105E-1,9.709799386E0
5.506469338E1,-5.528018475E0,-7.709076405E0,1.208973646E0,9.562973625E0
5.506716724E1,-5.226223946E0,-7.756932735E0,1.632802367E0,9.494707250E0
5.506964146E1,-4.939085007E0,-7.840681553E0,1.996810555E0,9.479351260E0
5.507211578E1,-4.644468784E0,-7.962715626E0,2.248056889E0,9.488397662E0
5.507458995E1,-4.357329845E0,-8.096714020E0,2.434697151E0,9.511616662E0
5.507706422E1,-4.151247978E0,-8.266902924E0,2.547458887E0,9.595003414E0
5.507953812E1,-4.000500202E0,-8.491828918E0,2.621636391E0,9.746185798E0
5.508201239E1,-3.782753468E0,-8.613862038E0,2.681456804E0,9.782538198E0
5.508448666E1,-3.600599766E0,-8.721838951E0,2.671885490E0,9.806822392E0
5.508696062E1,-3.442673683E0,-8.752944946E0,2.583351135E0,9.753960755E0
5.508943458E1,-3.311068296E0,-8.745766640E0,2.504088879E0,9.681015881E0
5.509190880E1,-3.153141975E0,-8.697610855E0,2.417947292E0,9.562280482E0
5.509438318E1,-2.980559587E0,-8.611469269E0,2.322234392E0,9.403930614E0
5.509685760E1,-2.755634308E0,-8.472685814E0,2.195414782E0,9.176043341E0
5.509933224E1,-2.533101797E0,-8.302795410E0,2.068595171E0,8.923682105E0
5.510180666E1,-2.276770830E0,-8.099106789E0,1.915155411E0,8.628269608E0
5.510428109E1,-2.123630047E0,-7.945965767E0,1.687837243E0,8.396247442E0
5.510675578E1,-2.027917147E0,-7.811967850E0,1.479661703E0,8.205406047E0
5.510923041E1,-2.008774519E0,-7.721040249E0,1.297508121E0,8.082893351E0
5.511170500E1,-2.020738840E0,-7.654041290E0,1.151545882E0,7.999611956E0
5.511417922E1,-2.037488461E0,-7.601399422E0,1.036690354E0,7.937717511E0
5.511665333E1,-2.030309916E0,-7.536494255E0,9.242277741E-1,7.859713798E0
5.511912776E1,-2.008774519E0,-7.483851910E0,8.668000102E-1,7.797086426E0
5.512160192E1,-1.987239242E0,-7.447959423E0,9.002995491E-1,7.760912230E0
5.512407583E1,-2.008774519E0,-7.435995579E0,9.720842242E-1,7.763643027E0
5.512654995E1,-2.066202402E0,-7.388139248E0,1.082154036E0,7.747570669E0
5.512902406E1,-2.126022816E0,-7.318747044E0,1.223330617E0,7.718845063E0
5.513149802E1,-2.238485575E0,-7.254140854E0,1.398006678E0,7.719313432E0
5.513397213E1,-2.348555326E0,-7.211070061E0,1.589731574E0,7.748708926E0
5.513644625E1,-2.427518606E0,-7.172784805E0,1.788335800E0,7.780734758E0
5.513892031E1,-2.487339020E0,-7.115357399E0,1.984846354E0,7.794535353E0
5.514139468E1,-2.542673111E0,-7.007380962E0,2.109273195E0,7.747103195E0
5.514386911E1,-2.557030201E0,-6.914061069E0,2.190629244E0,7.690351124E0
5.514634349E1,-2.612065077E0,-6.835097790E0,2.202593327E0,7.641522304E0
5.514881786E1,-2.674278498E0,-6.789634228E0,2.109273195E0,7.596047120E0
5.515129198E1,-2.743670225E0,-6.753741741E0,1.955833435E0,7.547584927E0
5.515376604E1,-2.805883646E0,-6.720242500E0,1.752443433E0,7.490373841E0
5.515624031E1,-2.865704298E0,-6.717849731E0,1.517946839E0,7.459619879E0
5.515871484E1,-2.911167860E0,-6.722635269E0,1.323829174E0,7.444544778E0
5.516118927E1,-2.954238653E0,-6.696314335E0,1.101296663E0,7.401419190E0
5.516366370E1,-2.985345364E0,-6.701099873E0,9.002995491E-1,7.391046321E0
5.516613812E1,-3.040380239E0,-6.674778938E0,6.942176819E-1,7.367396017E0
5.516861239E1,-3.076272726E0,-6.679564476E0,5.267201066E-1,7.372751830E0
5.517108661E1,-3.081058264E0,-6.650850773E0,3.879363835E-1,7.340111080E0
5.517356068E1,-3.133999348E0,-6.641279221E0,2.751746178E-1,7.348759260E0
5.517603484E1,-3.155534744E0,-6.602993965E0,2.081755698E-1,7.321220246E0
5.517850948E1,-3.138785124E0,-6.569494724E0,1.674975902E-1,7.282739075E0
5.518098427E1,-3.160320520E0,-6.526423931E0,1.555334777E-1,7.253001157E0
5.518345911E1,-3.212962627E0,-6.557530403E0,1.794617027E-1,7.304556135E0
5.518593396E1,-3.256033421E0,-6.559923172E0,2.225325108E-1,7.326927485E0
5.518840849E1,-3.284747362E0,-6.600601196E0,2.850449979E-1,7.378262128E0
5.519088302E1,-3.299104214E0,-6.622136593E0,3.951148391E-1,7.408974113E0
5.519335750E1,-3.301496983E0,-6.672386169E0,5.482555032E-1,7.464663664E0
5.519583172E1,-3.282354355E0,-6.732206345E0,7.325028181E-1,7.525490865E0
5.519830547E1,-3.196212769E0,-6.811169624E0,9.481559992E-1,7.583324305E0
5.520077911E1,-3.129213810E0,-6.854240417E0,1.132403374E0,7.619378463E0
5.520325307E1,-3.057130098E0,-6.906882763E0,1.304686546E0,7.665068879E0
5.520572718E1,-3.011666298E0,-6.995417118E0,1.503589988E0,7.763168000E0
5.520820140E1,-2.966202736E0,-7.089035988E0,1.663909078E0,7.862657523E0
5.521067578E1,-2.918346405E0,-7.170392036E0,1.797907114E0,7.947561745E0
5.521315052E1,-2.853740215E0,-7.258926392E0,1.893620014E0,8.026309384E0
5.521562526E1,-2.798705101E0,-7.361817837E0,1.946262121E0,8.112770695E0
5.521809953E1,-2.738884687E0,-7.455138206E0,1.939083695E0,8.175611328E0
5.522057349E1,-2.655135870E0,-7.548458099E0,1.886441588E0,8.221169505E0
5.522304734E1,-2.501696110E0,-7.654041290E0,1.781157374E0,8.247142117E0
5.522552161E1,-2.327019930E0,-7.721040249E0,1.663909078E0,8.233958811E0
5.522799609E1,-2.159522533E0,-7.773682594E0,1.572981834E0,8.219972658E0
5.523047057E1,-2.042274237E0,-7.800003529E0,1.448554993E0,8.192023600E0
5.523294489E1,-1.934298038E0,-7.821538925E0,1.316650629E0,8.164039989E0
5.523541890E1,-1.862513304E0,-7.862216949E0,1.185045362E0,8.166256405E0
5.523789297E1,-1.809871197E0,-7.907680511E0,1.074975610E0,8.183068946E0
5.524036724E1,-1.814656854E0,-7.979465485E0,9.816554785E-1,8.241874568E0
5.524284203E1,-1.840977907E0,-8.041678429E0,9.026923180E-1,8.298954454E0
5.524531682E1,-1.879263043E0,-8.108677864E0,8.306085467E-1,8.364938544E0
5.524779120E1,-1.960619092E0,-8.192725182E0,7.612167001E-1,8.458381878E0
5.525026557E1,-2.063809633E0,-8.262117386E0,7.013961077E-1,8.544814240E0
5.525273995E1,-2.166700840E0,-8.300402641E0,6.152545214E-1,8.600570601E0
5.525521406E1,-2.233700037E0,-8.319544792E0,5.386841893E-1,8.631015123E0
5.525768828E1,-2.243271112E0,-8.281260490E0,4.645066857E-1,8.592281831E0
5.526016271E1,-2.233700037E0,-8.221439362E0,3.424727321E-1,8.526357288E0
5.526263698E1,-2.264806747E0,-8.197511673E0,2.321037948E-1,8.507785811E0
5.526511062E1,-2.271985054E0,-8.140083313E0,1.268195957E-1,8.452156863E0
5.526758416E1,-2.248056889E0,-8.082356453E0,5.024927482E-2,8.389324800E0
5.527005802E1,-2.171486616E0,-8.008178711E0,7.178467698E-3,8.297368976E0
5.527253224E1,-2.068595171E0,-7.924430370E0,-6.460621208E-2,8.190229340E0
5.527500666E1,-2.008774519E0,-7.816753387E0,-1.866401732E-1,8.072895586E0
5.527748094E1,-2.015953064E0,-7.713861942E0,-2.608176768E-1,7.977202435E0
5.527995541E1,-2.116451740E0,-7.668398380E0,-3.137588799E-1,7.961290494E0
5.528243026E1,-2.262413740E0,-7.649255753E0,-3.472583890E-1,7.984373356E0
5.528490500E1,-2.482553482E0,-7.639684677E0,-3.400799036E-1,8.040118662E0
5.528737953E1,-2.767598391E0,-7.601399422E0,-2.994019389E-1,8.095092065E0
5.528985416E1,-3.049951553E0,-7.601399422E0,-1.794617027E-1,8.192416258E0
5.529232880E1,-3.397209883E0,-7.582256794E0,-2.871387079E-2,8.308578553E0
5.529480333E1,-3.749253988E0,-7.584649563E0,1.651047617E-1,8.462332660E0
5.529727776E1,-4.134498596E0,-7.574779034E0,3.807578981E-1,8.638074590E0
5.529975198E1,-4.543970108E0,-7.577471256E0,6.128616929E-1,8.856711265E0
